,Date,Snow,Tmin,Tmax,Tavg,Snow Day
168,2023-08-24,0.0,19.4,22.8,21.1,0
169,2023-08-25,0.0,20.6,25.6,22.9,0
170,2023-08-28,0.0,20.6,24.4,22.0,0
171,2023-08-29,0.0,20.0,26.7,23.1,0
172,2023-08-30,0.0,20.0,28.3,24.2,0
173,2023-08-31,0.0,17.8,25.0,20.4,0
174,2023-09-01,0.0,16.1,24.4,19.2,0
175,2023-09-04,0.0,22.8,31.7,27.0,0
176,2023-09-05,0.0,23.9,33.3,28.2,0
177,2023-09-06,0.0,25.0,33.9,28.9,0
178,2023-09-07,0.0,24.4,33.9,28.6,0
179,2023-09-08,0.0,21.7,32.2,24.2,0
180,2023-09-11,0.0,20.6,27.8,23.4,0
181,2023-09-12,0.0,20.0,27.8,23.3,0
182,2023-09-13,0.0,21.1,26.1,23.7,0
183,2023-09-14,0.0,17.2,25.0,20.8,0
184,2023-09-15,0.0,14.4,20.6,16.7,0
185,2023-09-18,0.0,15.6,20.0,18.3,0
186,2023-09-19,0.0,14.4,22.2,18.0,0
187,2023-09-20,0.0,14.4,23.3,17.9,0
188,2023-09-21,0.0,13.9,21.7,17.1,0
189,2023-09-22,0.0,15.0,21.7,17.6,0
190,2023-09-25,0.0,13.9,18.9,15.3,0
191,2023-09-26,0.0,12.2,15.6,15.1,0
192,2023-09-27,0.0,10.0,17.8,14.5,0
193,2023-09-28,0.0,13.3,18.3,14.5,0
194,2023-09-29,0.0,15.0,17.2,15.2,0
195,2023-10-02,0.0,17.2,25.0,20.3,0
196,2023-10-03,0.0,16.1,26.7,20.5,0
197,2023-10-04,0.0,18.9,28.3,21.9,0
198,2023-10-05,0.0,16.7,25.0,19.9,0
199,2023-10-06,0.0,19.4,21.7,20.4,0
200,2023-10-09,0.0,9.4,15.6,11.4,0
201,2023-10-10,0.0,11.1,17.2,13.5,0
202,2023-10-11,0.0,12.8,20.6,15.4,0
203,2023-10-12,0.0,11.7,20.6,14.7,0
204,2023-10-13,0.0,10.6,17.2,13.2,0
205,2023-10-16,0.0,8.9,17.2,12.0,0
206,2023-10-17,0.0,10.6,16.1,12.9,0
207,2023-10-18,0.0,11.1,17.2,13.3,0
208,2023-10-19,0.0,11.1,17.8,13.5,0
209,2023-10-20,0.0,15.0,17.2,16.1,0
210,2023-10-23,0.0,8.3,15.6,10.8,0
211,2023-10-24,0.0,8.3,18.3,11.3,0
212,2023-10-25,0.0,11.7,22.2,15.6,0
213,2023-10-26,0.0,14.4,25.0,17.2,0
214,2023-10-27,0.0,17.2,23.3,17.9,0
215,2023-10-30,0.0,10.0,15.6,11.3,0
216,2023-10-31,0.0,7.2,10.6,9.0,0
217,2023-11-01,0.0,3.9,9.4,6.4,0
218,2023-11-02,0.0,1.7,8.9,5.4,0
219,2023-11-03,0.0,5.6,12.8,7.1,0
220,2023-11-06,0.0,6.7,13.3,9.4,0
221,2023-11-07,0.0,11.7,17.8,13.7,0
222,2023-11-08,0.0,6.1,12.2,7.6,0
223,2023-11-09,0.0,5.6,13.9,8.5,0
224,2023-11-10,0.0,7.2,11.7,8.3,0
225,2023-11-13,0.0,1.7,9.4,3.7,0
226,2023-11-14,0.0,5.6,11.7,6.6,0
227,2023-11-15,0.0,3.9,11.7,6.0,0
228,2023-11-16,0.0,7.8,18.3,10.1,0
229,2023-11-17,0.0,11.1,19.4,12.3,0
230,2023-11-20,0.0,2.8,7.8,3.6,0
231,2023-11-21,0.0,0.6,8.9,4.0,0
232,2023-11-22,0.0,8.9,12.2,9.8,0
233,2023-11-23,0.0,6.7,11.1,8.5,0
234,2023-11-24,0.0,0.6,10.6,6.3,0
235,2023-11-27,0.0,2.2,13.3,6.8,0
236,2023-11-28,0.0,0.0,5.0,0.8,0
237,2023-11-29,0.0,-2.7,3.3,-0.2,0
238,2023-11-30,0.0,1.1,10.6,4.1,0
239,2023-12-01,0.0,6.1,10.6,4.9,0
240,2023-12-04,0.0,5.6,12.2,7.4,0
241,2023-12-05,0.0,3.3,6.1,3.9,0
242,2023-12-06,0.0,0.6,6.1,1.8,0
243,2023-12-07,0.0,0.0,3.9,0.7,0
244,2023-12-08,0.0,3.3,10.6,4.5,0
245,2023-12-11,0.0,3.3,10.0,5.0,0
246,2023-12-12,0.0,2.2,6.7,3.3,0
247,2023-12-13,0.0,2.2,8.3,3.5,0
248,2023-12-14,0.0,0.6,5.0,1.5,0
249,2023-12-15,0.0,2.8,14.4,6.0,0
250,2023-12-18,0.0,5.6,16.7,12.0,0
251,2023-12-19,0.0,0.0,6.7,2.6,0
252,2023-12-20,0.0,-1.0,7.8,1.9,0
253,2023-12-21,0.0,-1.0,5.6,1.8,0
254,2023-12-22,0.0,-3.8,2.8,-1.1,0
255,2023-12-25,0.0,6.1,9.4,7.1,0
256,2023-12-26,0.0,6.7,10.6,7.4,0
257,2023-12-27,0.0,7.2,10.0,7.5,0
258,2023-12-28,0.0,9.4,12.8,10.2,0
259,2023-12-29,0.0,7.8,12.8,9.5,0
