,Date,Snow,Tmin,Tmax,Tavg,Snow Day
38,2023-02-08,0.0,3.9,11.7,5.8,0
39,2023-02-09,0.0,5.6,12.8,6.3,0
40,2023-02-10,0.0,7.2,16.1,9.5,0
41,2023-02-11,0.0,2.2,7.8,4.1,0
42,2023-02-12,0.0,3.3,8.9,3.4,0
43,2023-02-13,0.0,5.0,13.9,8.3,0
44,2023-02-14,0.0,4.4,12.2,7.6,0
45,2023-02-15,0.0,8.3,19.4,11.7,0
46,2023-02-16,0.0,13.3,21.1,13.2,0
47,2023-02-17,0.0,0.0,16.1,8.6,0
48,2023-02-18,0.0,-2.7,6.1,1.3,0
49,2023-02-19,0.0,2.8,10.0,4.3,0
50,2023-02-20,0.0,8.3,16.1,8.9,0
51,2023-02-21,0.0,2.8,10.0,4.7,0
52,2023-02-22,0.0,2.8,6.7,2.7,0
53,2023-02-23,0.0,3.3,6.7,3.9,0
54,2023-02-24,0.0,-3.8,7.2,3.1,0
55,2023-02-25,0.0,-4.9,0.6,-3.3,0
56,2023-02-26,0.0,-1.0,10.0,1.0,0
57,2023-02-27,0.0,0.6,7.8,2.5,0
58,2023-02-28,51.0,0.0,3.3,0.7,1
59,2023-03-01,0.0,0.6,6.7,3.0,0
60,2023-03-02,0.0,3.9,12.2,6.2,0
61,2023-03-03,0.0,2.8,8.3,3.8,0
62,2023-03-04,0.0,3.3,7.2,4.8,0
63,2023-03-05,0.0,3.3,11.7,6.5,0
64,2023-03-06,0.0,4.4,11.1,7.0,0
65,2023-03-07,10.0,0.6,8.3,3.3,0
66,2023-03-08,0.0,-0.5,8.9,2.8,0
67,2023-03-09,0.0,0.6,10.6,4.4,0
68,2023-03-10,0.0,1.7,7.8,3.8,0
69,2023-03-11,0.0,1.7,7.2,3.7,0
70,2023-03-12,0.0,1.1,8.9,3.9,0
71,2023-03-13,0.0,3.3,7.2,4.6,0
72,2023-03-14,0.0,0.6,3.3,1.5,0
73,2023-03-15,0.0,1.1,7.2,3.0,0
74,2023-03-16,0.0,1.1,15.0,6.6,0
75,2023-03-17,0.0,8.3,15.6,10.5,0
76,2023-03-18,0.0,4.4,13.3,8.2,0
77,2023-03-19,0.0,-1.6,4.4,1.2,0
78,2023-03-20,0.0,-0.5,10.6,4.0,0
79,2023-03-21,0.0,4.4,17.2,8.6,0
80,2023-03-22,0.0,8.9,16.7,9.7,0
81,2023-03-23,0.0,8.9,15.6,11.3,0
82,2023-03-24,0.0,6.7,12.8,9.2,0
83,2023-03-25,0.0,5.6,8.3,5.8,0
84,2023-03-26,0.0,6.7,17.2,10.5,0
85,2023-03-27,0.0,6.1,16.7,8.6,0
86,2023-03-28,0.0,5.6,11.1,7.6,0
87,2023-03-29,0.0,3.9,12.8,6.9,0
88,2023-03-30,0.0,-0.5,7.8,2.9,0
89,2023-03-31,0.0,3.3,13.9,6.4,0
90,2023-04-01,0.0,10.6,22.2,14.8,0
91,2023-04-02,0.0,4.4,10.6,7.0,0
92,2023-04-03,0.0,3.9,15.0,8.1,0
93,2023-04-04,0.0,8.9,22.8,14.9,0
94,2023-04-05,0.0,7.8,13.9,10.0,0
95,2023-04-06,0.0,8.3,26.7,15.1,0
96,2023-04-07,0.0,5.6,15.6,11.0,0
97,2023-04-08,0.0,2.8,12.2,6.5,0
98,2023-04-09,0.0,4.4,13.9,6.9,0
99,2023-04-10,0.0,5.6,20.0,10.6,0
100,2023-04-11,0.0,10.6,23.9,15.5,0
101,2023-04-12,0.0,17.8,28.9,22.4,0
102,2023-04-13,0.0,19.4,32.2,23.8,0
103,2023-04-14,0.0,21.1,32.8,24.5,0
104,2023-04-15,0.0,15.0,23.9,19.3,0
105,2023-04-16,0.0,13.9,21.7,17.2,0
106,2023-04-17,0.0,11.7,20.0,14.2,0
107,2023-04-18,0.0,7.2,13.9,10.2,0
108,2023-04-19,0.0,7.2,17.8,11.0,0
109,2023-04-20,0.0,7.2,18.9,11.6,0
110,2023-04-21,0.0,10.6,21.7,14.7,0
111,2023-04-22,0.0,10.6,19.4,13.5,0
112,2023-04-23,0.0,10.0,20.6,14.6,0
113,2023-04-24,0.0,6.7,16.7,10.8,0
114,2023-04-25,0.0,7.8,15.6,10.6,0
115,2023-04-26,0.0,7.8,15.6,10.2,0
116,2023-04-27,0.0,9.4,13.9,10.9,0
117,2023-04-28,0.0,8.3,13.3,10.1,0
118,2023-04-29,0.0,8.3,11.7,9.8,0
119,2023-04-30,0.0,10.0,15.6,12.2,0
120,2023-05-01,0.0,9.4,16.1,13.1,0
121,2023-05-02,0.0,6.7,13.3,10.2,0
122,2023-05-03,0.0,8.3,13.9,9.9,0
123,2023-05-04,0.0,8.9,12.8,10.2,0
124,2023-05-05,0.0,8.9,18.9,12.3,0
125,2023-05-06,0.0,8.9,22.8,15.5,0
126,2023-05-07,0.0,12.2,25.6,17.9,0
127,2023-05-08,0.0,14.4,25.0,19.5,0
128,2023-05-09,0.0,12.2,21.7,15.3,0
129,2023-05-10,0.0,10.0,22.8,15.5,0
130,2023-05-11,0.0,13.9,26.7,19.7,0
131,2023-05-12,0.0,18.3,30.6,22.7,0
132,2023-05-13,0.0,18.9,27.8,23.1,0
133,2023-05-14,0.0,15.0,23.3,18.3,0
134,2023-05-15,0.0,11.1,23.3,17.3,0
135,2023-05-16,0.0,14.4,26.1,20.3,0
136,2023-05-17,0.0,10.0,20.6,15.0,0
137,2023-05-18,0.0,6.1,16.1,10.9,0
138,2023-05-19,0.0,11.1,21.1,15.1,0
139,2023-05-20,0.0,13.9,18.3,16.0,0
140,2023-05-21,0.0,12.8,21.1,17.2,0
141,2023-05-22,0.0,13.9,23.9,17.4,0
142,2023-05-23,0.0,12.2,21.1,15.9,0
143,2023-05-24,0.0,11.7,25.0,16.7,0
144,2023-05-25,0.0,10.0,20.0,14.9,0
145,2023-05-26,0.0,11.7,22.2,16.5,0
146,2023-05-27,0.0,13.3,25.6,18.2,0
147,2023-05-28,0.0,15.0,26.1,19.0,0
148,2023-05-29,0.0,15.0,26.1,19.9,0
149,2023-05-30,0.0,12.8,22.2,16.2,0
150,2023-05-31,0.0,10.6,25.0,17.3,0
151,2023-06-01,0.0,15.0,30.6,21.7,0
152,2023-06-02,0.0,18.9,32.8,24.4,0
153,2023-06-03,0.0,12.2,20.6,17.9,0
154,2023-06-04,0.0,9.4,20.6,14.9,0
155,2023-06-05,0.0,13.3,24.4,18.2,0
156,2023-06-06,0.0,15.6,26.1,19.5,0
157,2023-06-07,0.0,13.9,20.6,16.3,0
158,2023-06-08,0.0,12.8,22.2,15.9,0
159,2023-06-09,0.0,14.4,22.2,17.7,0
160,2023-06-10,0.0,14.4,25.6,19.5,0
161,2023-06-11,0.0,17.8,27.8,22.2,0
162,2023-06-12,0.0,18.9,25.6,22.4,0
163,2023-06-13,0.0,17.8,25.6,21.2,0
164,2023-06-14,0.0,17.2,24.4,19.2,0
165,2023-06-15,0.0,16.1,25.0,20.5,0
166,2023-06-16,0.0,17.2,26.1,20.0,0
167,2023-06-17,0.0,16.7,25.0,20.0,0
168,2023-06-18,0.0,16.7,26.7,21.7,0
169,2023-06-19,0.0,18.3,27.2,21.6,0
170,2023-06-20,0.0,17.8,25.6,20.4,0
171,2023-06-21,0.0,16.7,22.8,18.9,0
172,2023-06-22,0.0,15.6,22.2,18.2,0
173,2023-06-23,0.0,18.3,21.7,20.1,0
174,2023-06-24,0.0,20.6,25.6,23.0,0
175,2023-06-25,0.0,21.7,29.4,24.3,0
176,2023-06-26,0.0,20.0,25.6,22.4,0
177,2023-06-27,0.0,18.9,26.1,21.5,0
178,2023-06-28,0.0,18.9,27.8,22.8,0
179,2023-06-29,0.0,18.3,27.8,23.7,0
180,2023-06-30,0.0,21.1,28.9,24.2,0
181,2023-07-01,0.0,20.6,27.8,23.4,0
182,2023-07-02,0.0,21.1,31.1,25.9,0
183,2023-07-03,0.0,22.2,31.7,26.7,0
184,2023-07-04,0.0,22.8,28.3,25.1,0
185,2023-07-05,0.0,22.2,33.9,27.4,0
186,2023-07-06,0.0,23.9,32.2,27.9,0
187,2023-07-07,0.0,23.3,30.6,26.4,0
188,2023-07-08,0.0,24.4,31.1,26.1,0
189,2023-07-09,0.0,22.2,27.8,24.8,0
190,2023-07-10,0.0,21.7,28.9,25.0,0
191,2023-07-11,0.0,20.0,31.7,25.5,0
192,2023-07-12,0.0,24.4,32.8,27.8,0
193,2023-07-13,0.0,25.0,31.1,27.9,0
194,2023-07-14,0.0,21.7,28.9,25.3,0
195,2023-07-15,0.0,21.7,31.1,25.7,0
196,2023-07-16,0.0,23.3,25.6,25.3,0
197,2023-07-17,0.0,23.3,31.1,26.8,0
198,2023-07-18,0.0,22.8,28.9,25.5,0
199,2023-07-19,0.0,22.2,26.7,24.0,0
200,2023-07-20,0.0,22.2,31.1,25.3,0
201,2023-07-21,0.0,21.7,28.9,25.7,0
202,2023-07-22,0.0,21.1,29.4,24.9,0
203,2023-07-23,0.0,20.6,31.1,25.3,0
204,2023-07-24,0.0,23.3,29.4,25.6,0
205,2023-07-25,0.0,20.0,30.0,24.0,0
206,2023-07-26,0.0,20.0,30.6,24.9,0
207,2023-07-27,0.0,23.9,33.3,28.2,0
208,2023-07-28,0.0,23.9,33.3,28.6,0
209,2023-07-29,0.0,21.1,31.7,27.5,0
210,2023-07-30,0.0,18.9,26.7,22.1,0
211,2023-07-31,0.0,18.9,29.4,23.1,0
212,2023-08-01,0.0,18.3,27.8,22.8,0
213,2023-08-02,0.0,17.8,27.2,21.1,0
214,2023-08-03,0.0,18.9,26.7,22.0,0
215,2023-08-04,0.0,21.7,25.0,22.8,0
216,2023-08-05,0.0,21.7,30.6,25.0,0
217,2023-08-06,0.0,20.6,30.6,24.7,0
218,2023-08-07,0.0,20.0,27.2,23.9,0
219,2023-08-08,0.0,21.1,26.7,23.4,0
220,2023-08-09,0.0,20.6,30.0,24.8,0
221,2023-08-10,0.0,21.1,27.2,22.3,0
222,2023-08-11,0.0,19.4,29.4,23.7,0
223,2023-08-12,0.0,20.6,29.4,24.3,0
224,2023-08-13,0.0,20.6,31.1,25.5,0
225,2023-08-14,0.0,22.2,30.6,25.4,0
226,2023-08-15,0.0,21.1,26.7,22.9,0
227,2023-08-16,0.0,20.6,27.8,23.9,0
228,2023-08-17,0.0,22.2,26.1,23.0,0
229,2023-08-18,0.0,18.3,26.7,23.6,0
230,2023-08-19,0.0,17.2,25.6,21.3,0
231,2023-08-20,0.0,18.9,29.4,23.5,0
232,2023-08-21,0.0,22.8,31.1,25.4,0
233,2023-08-22,0.0,19.4,26.1,22.4,0
234,2023-08-23,0.0,17.8,26.7,21.0,0
235,2023-08-24,0.0,19.4,22.8,21.1,0
236,2023-08-25,0.0,20.6,25.6,22.9,0
237,2023-08-26,0.0,22.8,28.9,25.2,0
238,2023-08-27,0.0,21.1,28.9,23.5,0
239,2023-08-28,0.0,20.6,24.4,22.0,0
240,2023-08-29,0.0,20.0,26.7,23.1,0
241,2023-08-30,0.0,20.0,28.3,24.2,0
242,2023-08-31,0.0,17.8,25.0,20.4,0
243,2023-09-01,0.0,16.1,24.4,19.2,0
244,2023-09-02,0.0,16.7,26.1,20.5,0
245,2023-09-03,0.0,20.0,31.1,25.5,0
246,2023-09-04,0.0,22.8,31.7,27.0,0
247,2023-09-05,0.0,23.9,33.3,28.2,0
248,2023-09-06,0.0,25.0,33.9,28.9,0
249,2023-09-07,0.0,24.4,33.9,28.6,0
250,2023-09-08,0.0,21.7,32.2,24.2,0
251,2023-09-09,0.0,21.1,28.9,23.4,0
252,2023-09-10,0.0,20.6,25.0,22.2,0
253,2023-09-11,0.0,20.6,27.8,23.4,0
254,2023-09-12,0.0,20.0,27.8,23.3,0
255,2023-09-13,0.0,21.1,26.1,23.7,0
256,2023-09-14,0.0,17.2,25.0,20.8,0
257,2023-09-15,0.0,14.4,20.6,16.7,0
258,2023-09-16,0.0,15.6,23.9,19.1,0
259,2023-09-17,0.0,15.0,25.0,18.6,0
260,2023-09-18,0.0,15.6,20.0,18.3,0
261,2023-09-19,0.0,14.4,22.2,18.0,0
262,2023-09-20,0.0,14.4,23.3,17.9,0
263,2023-09-21,0.0,13.9,21.7,17.1,0
264,2023-09-22,0.0,15.0,21.7,17.6,0
265,2023-09-23,0.0,13.9,17.2,14.9,0
266,2023-09-24,0.0,16.7,18.9,16.6,0
267,2023-09-25,0.0,13.9,18.9,15.3,0
268,2023-09-26,0.0,12.2,15.6,15.1,0
269,2023-09-27,0.0,10.0,17.8,14.5,0
270,2023-09-28,0.0,13.3,18.3,14.5,0
271,2023-09-29,0.0,15.0,17.2,15.2,0
272,2023-09-30,0.0,13.9,18.9,16.0,0
273,2023-10-01,0.0,15.0,24.4,19.1,0
274,2023-10-02,0.0,17.2,25.0,20.3,0
275,2023-10-03,0.0,16.1,26.7,20.5,0
276,2023-10-04,0.0,18.9,28.3,21.9,0
277,2023-10-05,0.0,16.7,25.0,19.9,0
278,2023-10-06,0.0,19.4,21.7,20.4,0
279,2023-10-07,0.0,11.7,20.6,17.4,0
280,2023-10-08,0.0,10.0,15.0,12.3,0
281,2023-10-09,0.0,9.4,15.6,11.4,0
282,2023-10-10,0.0,11.1,17.2,13.5,0
283,2023-10-11,0.0,12.8,20.6,15.4,0
284,2023-10-12,0.0,11.7,20.6,14.7,0
285,2023-10-13,0.0,10.6,17.2,13.2,0
286,2023-10-14,0.0,9.4,13.3,10.8,0
287,2023-10-15,0.0,10.0,15.6,11.8,0
288,2023-10-16,0.0,8.9,17.2,12.0,0
289,2023-10-17,0.0,10.6,16.1,12.9,0
290,2023-10-18,0.0,11.1,17.2,13.3,0
291,2023-10-19,0.0,11.1,17.8,13.5,0
292,2023-10-20,0.0,15.0,17.2,16.1,0
293,2023-10-21,0.0,13.3,17.2,15.1,0
294,2023-10-22,0.0,8.9,13.9,11.5,0
295,2023-10-23,0.0,8.3,15.6,10.8,0
296,2023-10-24,0.0,8.3,18.3,11.3,0
297,2023-10-25,0.0,11.7,22.2,15.6,0
298,2023-10-26,0.0,14.4,25.0,17.2,0
299,2023-10-27,0.0,17.2,23.3,17.9,0
300,2023-10-28,0.0,17.2,26.7,20.0,0
301,2023-10-29,0.0,10.6,17.2,11.9,0
302,2023-10-30,0.0,10.0,15.6,11.3,0
303,2023-10-31,0.0,7.2,10.6,9.0,0
304,2023-11-01,0.0,3.9,9.4,6.4,0
305,2023-11-02,0.0,1.7,8.9,5.4,0
306,2023-11-03,0.0,5.6,12.8,7.1,0
307,2023-11-04,0.0,8.3,16.1,9.5,0
308,2023-11-05,0.0,9.4,18.3,11.9,0
309,2023-11-06,0.0,6.7,13.3,9.4,0
310,2023-11-07,0.0,11.7,17.8,13.7,0
311,2023-11-08,0.0,6.1,12.2,7.6,0
312,2023-11-09,0.0,5.6,13.9,8.5,0
313,2023-11-10,0.0,7.2,11.7,8.3,0
314,2023-11-11,0.0,5.6,12.8,7.2,0
315,2023-11-12,0.0,2.2,6.7,3.6,0
316,2023-11-13,0.0,1.7,9.4,3.7,0
317,2023-11-14,0.0,5.6,11.7,6.6,0
318,2023-11-15,0.0,3.9,11.7,6.0,0
319,2023-11-16,0.0,7.8,18.3,10.1,0
320,2023-11-17,0.0,11.1,19.4,12.3,0
321,2023-11-18,0.0,5.0,17.2,9.6,0
322,2023-11-19,0.0,4.4,12.8,6.3,0
323,2023-11-20,0.0,2.8,7.8,3.6,0
324,2023-11-21,0.0,0.6,8.9,4.0,0
325,2023-11-22,0.0,8.9,12.2,9.8,0
326,2023-11-23,0.0,6.7,11.1,8.5,0
327,2023-11-24,0.0,0.6,10.6,6.3,0
328,2023-11-25,0.0,-1.0,4.4,0.7,0
329,2023-11-26,0.0,1.7,13.3,4.5,0
330,2023-11-27,0.0,2.2,13.3,6.8,0
331,2023-11-28,0.0,0.0,5.0,0.8,0
332,2023-11-29,0.0,-2.7,3.3,-0.2,0
333,2023-11-30,0.0,1.1,10.6,4.1,0
334,2023-12-01,0.0,6.1,10.6,4.9,0
335,2023-12-02,0.0,8.3,15.6,9.6,0
336,2023-12-03,0.0,8.9,11.7,8.8,0
337,2023-12-04,0.0,5.6,12.2,7.4,0
338,2023-12-05,0.0,3.3,6.1,3.9,0
339,2023-12-06,0.0,0.6,6.1,1.8,0
340,2023-12-07,0.0,0.0,3.9,0.7,0
341,2023-12-08,0.0,3.3,10.6,4.5,0
342,2023-12-09,0.0,6.7,15.0,6.9,0
343,2023-12-10,0.0,10.0,16.1,11.7,0
344,2023-12-11,0.0,3.3,10.0,5.0,0
345,2023-12-12,0.0,2.2,6.7,3.3,0
346,2023-12-13,0.0,2.2,8.3,3.5,0
347,2023-12-14,0.0,0.6,5.0,1.5,0
348,2023-12-15,0.0,2.8,14.4,6.0,0
349,2023-12-16,0.0,7.8,12.2,7.2,0
350,2023-12-17,0.0,8.3,15.0,10.2,0
351,2023-12-18,0.0,5.6,16.7,12.0,0
352,2023-12-19,0.0,0.0,6.7,2.6,0
353,2023-12-20,0.0,-1.0,7.8,1.9,0
354,2023-12-21,0.0,-1.0,5.6,1.8,0
355,2023-12-22,0.0,-3.8,2.8,-1.1,0
356,2023-12-23,0.0,1.1,6.7,1.5,0
357,2023-12-24,0.0,4.4,9.4,5.2,0
358,2023-12-25,0.0,6.1,9.4,7.1,0
359,2023-12-26,0.0,6.7,10.6,7.4,0
360,2023-12-27,0.0,7.2,10.0,7.5,0
361,2023-12-28,0.0,9.4,12.8,10.2,0
362,2023-12-29,0.0,7.8,12.8,9.5,0
363,2023-12-30,0.0,3.9,7.8,5.2,0
364,2023-12-31,0.0,3.9,6.1,4.5,0
