,Date,Snow,Tmin,Tmax,Tavg,Snow Day
89,2019-05-06,0.0,10.6,23.3,15.6,0
90,2019-05-07,0.0,11.1,21.1,16.7,0
91,2019-05-08,0.0,12.8,21.7,17.0,0
92,2019-05-09,0.0,11.7,16.1,13.6,0
93,2019-05-10,0.0,13.3,22.8,19.0,0
94,2019-05-13,0.0,5.6,8.9,7.8,0
95,2019-05-14,0.0,6.7,11.1,8.9,0
96,2019-05-15,0.0,6.7,20.6,14.3,0
97,2019-05-16,0.0,11.1,22.8,17.8,0
98,2019-05-17,0.0,15.6,24.4,20.3,0
99,2019-05-20,0.0,18.9,29.4,25.1,0
100,2019-05-21,0.0,13.3,21.7,18.1,0
101,2019-05-22,0.0,12.2,23.3,18.6,0
102,2019-05-23,0.0,12.8,22.2,19.1,0
103,2019-05-24,0.0,16.1,22.8,20.8,0
104,2019-05-27,0.0,17.8,26.7,23.2,0
105,2019-05-28,0.0,16.7,21.7,19.2,0
106,2019-05-29,0.0,13.3,21.1,17.1,0
107,2019-05-30,0.0,13.9,21.1,16.4,0
108,2019-05-31,0.0,17.2,26.7,21.6,0
109,2019-06-03,0.0,14.4,21.1,17.9,0
110,2019-06-04,0.0,12.2,21.1,17.4,0
111,2019-06-05,0.0,17.8,27.2,23.0,0
112,2019-06-06,0.0,20.0,28.3,25.4,0
113,2019-06-07,0.0,18.9,27.2,22.8,0
114,2019-06-10,0.0,15.6,21.1,17.9,0
115,2019-06-11,0.0,17.2,25.0,21.9,0
116,2019-06-12,0.0,15.0,23.3,19.5,0
117,2019-06-13,0.0,12.8,18.3,17.6,0
118,2019-06-14,0.0,14.4,22.8,18.9,0
119,2019-06-17,0.0,20.6,24.4,23.2,0
120,2019-06-18,0.0,19.4,22.8,21.9,0
121,2019-06-19,0.0,18.9,21.7,21.2,0
122,2019-06-20,0.0,18.3,25.6,22.2,0
123,2019-06-21,0.0,18.3,25.0,22.4,0
124,2019-06-24,0.0,19.4,28.9,24.9,0
125,2019-06-25,0.0,22.2,28.9,26.0,0
126,2019-06-26,0.0,22.2,30.6,27.0,0
127,2019-06-27,0.0,21.7,31.7,27.7,0
128,2019-06-28,0.0,22.8,31.7,27.5,0
129,2019-07-01,0.0,18.3,29.4,24.4,0
130,2019-07-02,0.0,21.7,29.4,26.1,0
131,2019-07-03,0.0,23.9,30.6,27.5,0
132,2019-07-04,0.0,23.3,32.2,27.7,0
133,2019-07-05,0.0,22.2,30.0,26.5,0
134,2019-07-08,0.0,20.0,25.6,23.3,0
135,2019-07-09,0.0,20.6,30.6,26.3,0
136,2019-07-10,0.0,23.3,31.1,27.6,0
137,2019-07-11,0.0,22.8,30.6,26.1,0
138,2019-07-12,0.0,22.2,30.6,26.6,0
139,2019-07-15,0.0,20.0,29.4,25.9,0
140,2019-07-16,0.0,22.2,32.8,28.3,0
141,2019-07-17,0.0,22.8,33.9,29.9,0
142,2019-07-18,0.0,21.7,26.1,24.5,0
143,2019-07-19,0.0,21.7,32.8,28.2,0
144,2019-07-22,0.0,22.2,32.2,27.0,0
145,2019-07-23,0.0,19.4,23.3,22.1,0
146,2019-07-24,0.0,19.4,28.3,24.6,0
147,2019-07-25,0.0,21.1,28.9,25.2,0
148,2019-07-26,0.0,20.6,31.1,25.6,0
149,2019-07-29,0.0,22.8,32.2,28.6,0
150,2019-07-30,0.0,25.6,33.3,29.4,0
151,2019-07-31,0.0,21.1,30.6,26.2,0
152,2019-08-01,0.0,21.1,30.6,26.2,0
153,2019-08-02,0.0,22.8,28.9,26.2,0
154,2019-08-05,0.0,21.1,27.8,24.6,0
155,2019-08-06,0.0,21.7,26.1,24.7,0
156,2019-08-07,0.0,20.6,28.9,24.6,0
157,2019-08-08,0.0,19.4,28.9,24.6,0
158,2019-08-09,0.0,20.0,28.3,24.4,0
159,2019-08-12,0.0,20.0,29.4,24.6,0
160,2019-08-13,0.0,21.7,26.1,24.9,0
161,2019-08-14,0.0,22.8,28.9,24.9,0
162,2019-08-15,0.0,21.1,29.4,25.3,0
163,2019-08-16,0.0,20.0,26.1,24.2,0
164,2019-08-19,0.0,22.2,32.2,27.1,0
165,2019-08-20,0.0,23.9,31.1,27.2,0
166,2019-08-21,0.0,23.3,30.6,27.0,0
167,2019-08-22,0.0,21.7,32.2,27.1,0
168,2019-08-23,0.0,18.3,23.3,21.9,0
169,2019-08-26,0.0,16.1,23.3,19.7,0
170,2019-08-27,0.0,16.7,23.9,20.0,0
171,2019-08-28,0.0,19.4,23.3,21.8,0
172,2019-08-29,0.0,18.3,27.2,23.3,0
173,2019-08-30,0.0,19.4,30.0,24.1,0
174,2019-09-02,0.0,20.6,23.3,23.3,0
175,2019-09-03,0.0,19.4,27.8,23.3,0
176,2019-09-04,0.0,20.0,30.6,25.0,0
177,2019-09-05,0.0,18.3,23.3,21.1,0
178,2019-09-06,0.0,14.4,19.4,17.8,0
179,2019-09-09,0.0,17.8,25.6,21.6,0
180,2019-09-10,0.0,18.9,24.4,22.2,0
181,2019-09-11,0.0,20.6,31.1,25.8,0
182,2019-09-12,0.0,16.1,27.2,23.5,0
183,2019-09-13,0.0,13.9,22.2,18.1,0
184,2019-09-16,0.0,20.0,25.0,22.3,0
185,2019-09-17,0.0,16.7,24.4,20.5,0
186,2019-09-18,0.0,13.9,20.6,17.2,0
187,2019-09-19,0.0,11.1,21.1,15.9,0
188,2019-09-20,0.0,13.3,25.6,18.6,0
189,2019-09-23,0.0,21.1,31.7,26.7,0
190,2019-09-24,0.0,17.2,24.4,21.5,0
191,2019-09-25,0.0,14.4,26.1,19.8,0
192,2019-09-26,0.0,17.2,28.3,19.7,0
193,2019-09-27,0.0,15.0,24.4,18.8,0
194,2019-09-30,0.0,15.6,21.7,18.2,0
195,2019-10-01,0.0,17.2,27.2,22.4,0
196,2019-10-02,0.0,17.2,33.9,26.3,0
197,2019-10-03,0.0,11.7,17.2,13.5,0
198,2019-10-04,0.0,10.0,18.9,15.1,0
199,2019-10-07,0.0,15.0,26.1,22.0,0
200,2019-10-08,0.0,13.9,17.8,15.9,0
201,2019-10-09,0.0,10.6,15.0,13.5,0
202,2019-10-10,0.0,11.7,21.7,16.4,0
203,2019-10-11,0.0,12.8,17.8,15.8,0
204,2019-10-14,0.0,14.4,22.2,18.2,0
205,2019-10-15,0.0,10.6,17.8,14.1,0
206,2019-10-16,0.0,11.1,18.9,15.0,0
207,2019-10-17,0.0,10.6,13.9,12.5,0
208,2019-10-18,0.0,8.3,14.4,11.6,0
209,2019-10-21,0.0,10.6,19.4,14.4,0
210,2019-10-22,0.0,12.8,17.2,14.0,0
211,2019-10-23,0.0,12.2,18.3,16.2,0
212,2019-10-24,0.0,10.0,19.4,13.2,0
213,2019-10-25,0.0,11.1,18.3,13.3,0
214,2019-10-28,0.0,12.8,17.2,14.8,0
215,2019-10-29,0.0,12.2,15.0,14.2,0
216,2019-10-30,0.0,14.4,17.2,16.1,0
217,2019-10-31,0.0,15.6,21.7,19.9,0
218,2019-11-01,0.0,5.6,21.7,11.5,0
219,2019-11-04,0.0,5.0,13.3,8.4,0
220,2019-11-05,0.0,10.6,16.1,11.1,0
221,2019-11-06,0.0,7.2,12.2,9.2,0
222,2019-11-07,0.0,5.0,13.9,8.6,0
223,2019-11-08,0.0,-1.6,5.0,1.6,0
224,2019-11-11,0.0,7.8,16.7,10.5,0
225,2019-11-12,0.0,-3.8,13.9,4.1,0
226,2019-11-13,0.0,-4.9,1.1,-2.6,0
227,2019-11-14,0.0,-2.1,7.2,1.4,0
228,2019-11-15,0.0,2.8,10.6,5.1,0
229,2019-11-18,0.0,2.8,5.6,4.1,0
230,2019-11-19,0.0,4.4,8.9,6.6,0
231,2019-11-20,0.0,4.4,9.4,6.1,0
232,2019-11-21,0.0,3.9,11.7,7.6,0
233,2019-11-22,0.0,3.3,11.7,8.4,0
234,2019-11-25,0.0,3.9,11.7,7.4,0
235,2019-11-26,0.0,6.7,16.1,8.9,0
236,2019-11-27,0.0,9.4,15.0,10.6,0
237,2019-11-28,0.0,2.8,11.7,7.9,0
238,2019-11-29,0.0,-1.0,4.4,1.0,0
239,2019-12-02,13.0,-0.5,2.8,1.1,0
240,2019-12-03,64.0,-1.0,2.2,0.5,0
241,2019-12-04,0.0,0.0,3.9,1.9,0
242,2019-12-05,0.0,2.2,5.6,3.3,0
243,2019-12-06,0.0,1.1,10.0,5.0,0
244,2019-12-09,0.0,5.6,12.8,8.0,0
245,2019-12-10,0.0,3.9,14.4,12.5,0
246,2019-12-11,25.0,-0.5,4.4,1.6,0
247,2019-12-12,0.0,-3.2,2.2,-0.5,0
248,2019-12-13,0.0,0.6,8.9,3.8,0
249,2019-12-16,0.0,0.6,2.8,1.6,0
250,2019-12-17,0.0,0.0,1.7,0.5,0
251,2019-12-18,0.0,-6.0,2.2,-0.5,0
252,2019-12-19,8.0,-8.8,-3.8,-6.3,0
253,2019-12-20,0.0,-5.5,0.6,-3.1,0
254,2019-12-23,0.0,5.0,13.9,5.2,0
255,2019-12-24,0.0,2.2,8.3,4.9,0
256,2019-12-25,0.0,0.0,8.3,1.7,0
257,2019-12-26,0.0,2.2,7.8,3.4,0
258,2019-12-27,0.0,7.8,12.2,8.6,0
259,2019-12-30,0.0,2.8,5.0,4.5,0
260,2019-12-31,0.0,2.2,7.2,5.2,0
